,Loss,Recon Loss,KLD,Epoch,Batch idx
34,13.489779472351074,13.478580474853516,0.36957424879074097,1.0,34.0
35,13.346996307373047,13.339420318603516,0.2500055730342865,1.0,35.0
36,12.980700492858887,12.972644805908203,0.2658262848854065,1.0,36.0
37,13.701210021972656,13.692411422729492,0.29035937786102295,1.0,37.0
38,13.965250015258789,13.955379486083984,0.32573962211608887,1.0,38.0
39,13.437905311584473,13.426900863647461,0.3631608784198761,1.0,39.0
40,13.87051010131836,13.860023498535156,0.34606772661209106,1.0,40.0
41,13.571245193481445,13.561527252197266,0.3207055330276489,1.0,41.0
42,13.041515350341797,13.033761978149414,0.25585195422172546,1.0,42.0
43,13.453352928161621,13.445499420166016,0.25917112827301025,1.0,43.0
44,13.467094421386719,13.458498001098633,0.2836941182613373,1.0,44.0
45,13.19394588470459,13.18246841430664,0.3787454068660736,1.0,45.0
46,13.441333770751953,13.427087783813477,0.4701084494590759,1.0,46.0
47,12.972902297973633,12.954907417297363,0.5938211679458618,1.0,47.0
48,13.36852741241455,13.353962898254395,0.48064371943473816,1.0,48.0
49,13.179417610168457,13.167595863342285,0.39011484384536743,1.0,49.0
50,12.938647270202637,12.926618576049805,0.3969457745552063,1.0,50.0
51,12.912790298461914,12.900120735168457,0.41809573769569397,1.0,51.0
52,12.67127799987793,12.656414031982422,0.4905112683773041,1.0,52.0
53,13.060873031616211,13.045236587524414,0.5160127282142639,1.0,53.0
54,12.820202827453613,12.804716110229492,0.5110750198364258,1.0,54.0
55,12.638866424560547,12.625211715698242,0.45060354471206665,1.0,55.0
56,13.150535583496094,13.137187957763672,0.44047051668167114,1.0,56.0
57,13.108595848083496,13.097002029418945,0.3826117217540741,1.0,57.0
58,13.516646385192871,13.502965927124023,0.451455295085907,1.0,58.0
59,12.584720611572266,12.570075988769531,0.4832664132118225,1.0,59.0
60,13.314494132995605,13.301492691040039,0.42903411388397217,1.0,60.0
61,12.963959693908691,12.949396133422852,0.48059937357902527,1.0,61.0
62,12.766801834106445,12.752167701721191,0.48293644189834595,1.0,62.0
63,13.06062126159668,13.042590141296387,0.5950390696525574,1.0,63.0
64,12.569534301757812,12.546957969665527,0.7450332045555115,1.0,64.0
65,13.114465713500977,13.081844329833984,0.5382562875747681,2.0,0.0
66,13.055449485778809,13.029645919799805,0.42576587200164795,2.0,1.0
67,13.216330528259277,13.191118240356445,0.415998637676239,2.0,2.0
68,12.738691329956055,12.707865715026855,0.5086202621459961,2.0,3.0
69,13.234763145446777,13.199089050292969,0.5886165499687195,2.0,4.0
70,13.226895332336426,13.192047119140625,0.5750017166137695,2.0,5.0
71,12.84276294708252,12.811769485473633,0.5113933682441711,2.0,6.0
72,12.758932113647461,12.731439590454102,0.4536231756210327,2.0,7.0
73,12.798521995544434,12.772132873535156,0.43542051315307617,2.0,8.0
74,12.455910682678223,12.429766654968262,0.43138259649276733,2.0,9.0
75,12.662322998046875,12.633880615234375,0.4692971110343933,2.0,10.0
76,12.967485427856445,12.939464569091797,0.4623469412326813,2.0,11.0
77,12.851738929748535,12.822924613952637,0.475430965423584,2.0,12.0
78,12.527877807617188,12.503002166748047,0.41044244170188904,2.0,13.0
79,12.958725929260254,12.935005187988281,0.3913896381855011,2.0,14.0
80,12.80225658416748,12.78116226196289,0.34805530309677124,2.0,15.0
81,13.105854988098145,13.084589004516602,0.3508852422237396,2.0,16.0
82,12.447969436645508,12.426873207092285,0.34808340668678284,2.0,17.0
83,12.464509010314941,12.441783905029297,0.3749663233757019,2.0,18.0
84,12.193258285522461,12.165491104125977,0.4581628739833832,2.0,19.0
85,12.331442832946777,12.306288719177246,0.4150364100933075,2.0,20.0
86,12.249238967895508,12.226798057556152,0.3702758848667145,2.0,21.0
87,12.758015632629395,12.737565040588379,0.3374292552471161,2.0,22.0
88,12.510887145996094,12.490805625915527,0.3313523530960083,2.0,23.0
89,12.804485321044922,12.784133911132812,0.3357910215854645,2.0,24.0
90,12.784006118774414,12.763047218322754,0.3458268940448761,2.0,25.0
91,12.772047996520996,12.7478609085083,0.39907920360565186,2.0,26.0
92,12.424821853637695,12.398797035217285,0.4294092655181885,2.0,27.0
93,12.60741138458252,12.581836700439453,0.42198848724365234,2.0,28.0
94,12.518372535705566,12.49670696258545,0.3574862480163574,2.0,29.0
95,12.205870628356934,12.184913635253906,0.345792293548584,2.0,30.0
96,12.618515014648438,12.598052024841309,0.337645947933197,2.0,31.0
97,12.521119117736816,12.495576858520508,0.4214455485343933,2.0,32.0
98,12.998205184936523,12.970301628112793,0.46040260791778564,2.0,33.0
99,12.734293937683105,12.706229209899902,0.4630673825740814,2.0,34.0
100,12.476920127868652,12.449403762817383,0.4540250897407532,2.0,35.0
101,12.323983192443848,12.298552513122559,0.4196109175682068,2.0,36.0
102,12.3895845413208,12.367769241333008,0.35994789004325867,2.0,37.0
103,13.23769760131836,13.217780113220215,0.3286423683166504,2.0,38.0
104,12.388663291931152,12.362489700317383,0.4318678081035614,2.0,39.0
105,12.83280086517334,12.803409576416016,0.48496073484420776,2.0,40.0
106,12.399236679077148,12.374456405639648,0.40887051820755005,2.0,41.0
107,12.440831184387207,12.417264938354492,0.38884228467941284,2.0,42.0
108,12.274565696716309,12.252738952636719,0.3601377606391907,2.0,43.0
109,12.828310012817383,12.806821823120117,0.35454943776130676,2.0,44.0
110,12.666853904724121,12.6456298828125,0.350199818611145,2.0,45.0
111,12.140251159667969,12.11827278137207,0.36264532804489136,2.0,46.0
112,11.993518829345703,11.969602584838867,0.39462220668792725,2.0,47.0
113,12.52215576171875,12.499336242675781,0.37652289867401123,2.0,48.0
114,12.862269401550293,12.842966079711914,0.3184981346130371,2.0,49.0
115,12.199202537536621,12.182259559631348,0.2795516550540924,2.0,50.0
116,12.440359115600586,12.421643257141113,0.30881547927856445,2.0,51.0
117,12.517182350158691,12.492475509643555,0.40766680240631104,2.0,52.0
118,12.250080108642578,12.223587989807129,0.43711596727371216,2.0,53.0
119,12.88167667388916,12.850886344909668,0.5080437660217285,2.0,54.0
120,12.48517894744873,12.460115432739258,0.4135414958000183,2.0,55.0
121,12.525250434875488,12.506488800048828,0.30956873297691345,2.0,56.0
122,12.065715789794922,12.050514221191406,0.2508244812488556,2.0,57.0
123,12.139503479003906,12.124266624450684,0.251400887966156,2.0,58.0
124,12.357745170593262,12.342759132385254,0.24726882576942444,2.0,59.0
125,12.019584655761719,12.002013206481934,0.2899249792098999,2.0,60.0
126,12.501500129699707,12.481273651123047,0.33374249935150146,2.0,61.0
127,12.454911231994629,12.431846618652344,0.3805699944496155,2.0,62.0
128,12.042092323303223,12.021484375,0.340038537979126,2.0,63.0
129,12.871570587158203,12.85130500793457,0.3343823552131653,2.0,64.0
130,12.06831169128418,12.038604736328125,0.32677632570266724,3.0,0.0
131,12.208356857299805,12.183588027954102,0.2724575400352478,3.0,1.0
132,11.92175579071045,11.89759635925293,0.26575419306755066,3.0,2.0
133,12.47437858581543,12.450114250183105,0.2669113874435425,3.0,3.0
134,12.460365295410156,12.42764949798584,0.35987088084220886,3.0,4.0
135,12.687224388122559,12.648548126220703,0.4254339337348938,3.0,5.0
136,12.394807815551758,12.354750633239746,0.44062769412994385,3.0,6.0
137,11.96126937866211,11.91921329498291,0.46261605620384216,3.0,7.0
138,12.05576229095459,12.01885986328125,0.4059218466281891,3.0,8.0
139,11.842703819274902,11.81551742553711,0.29905304312705994,3.0,9.0
140,12.186177253723145,12.16234016418457,0.2622089385986328,3.0,10.0
141,12.453948974609375,12.428583145141602,0.27902400493621826,3.0,11.0
142,12.00528335571289,11.979640007019043,0.282074511051178,3.0,12.0
143,12.353196144104004,12.324934005737305,0.3108874559402466,3.0,13.0
144,12.256693840026855,12.228280067443848,0.3125532865524292,3.0,14.0
145,12.652200698852539,12.622082710266113,0.3312990069389343,3.0,15.0
146,12.338086128234863,12.308515548706055,0.3252770006656647,3.0,16.0
147,12.471237182617188,12.442436218261719,0.31681180000305176,3.0,17.0
148,12.095824241638184,12.069921493530273,0.28492605686187744,3.0,18.0
149,12.289778709411621,12.26420783996582,0.28127893805503845,3.0,19.0
150,12.877153396606445,12.853717803955078,0.25779592990875244,3.0,20.0
151,12.495546340942383,12.471965789794922,0.2593863904476166,3.0,21.0
152,12.385751724243164,12.36355209350586,0.2441956102848053,3.0,22.0
153,12.55027961730957,12.525003433227539,0.2780354619026184,3.0,23.0
154,12.67647647857666,12.649895668029785,0.2923928499221802,3.0,24.0
155,12.486489295959473,12.457818984985352,0.31537148356437683,3.0,25.0
156,12.059033393859863,12.033088684082031,0.28538694977760315,3.0,26.0
157,12.027158737182617,12.003801345825195,0.2569311857223511,3.0,27.0
158,12.08080005645752,12.057782173156738,0.2531943917274475,3.0,28.0
159,12.238748550415039,12.218448638916016,0.22329676151275635,3.0,29.0
160,12.052587509155273,12.031540870666504,0.23150897026062012,3.0,30.0
161,12.13983154296875,12.11418342590332,0.2821318507194519,3.0,31.0
162,12.32590389251709,12.302759170532227,0.2545939087867737,3.0,32.0
163,12.665850639343262,12.637571334838867,0.3110769987106323,3.0,33.0
164,12.004812240600586,11.976173400878906,0.31503230333328247,3.0,34.0
165,12.45743179321289,12.42922592163086,0.3102659583091736,3.0,35.0
166,12.434602737426758,12.405683517456055,0.3181162476539612,3.0,36.0
167,12.404495239257812,12.37893295288086,0.2811829149723053,3.0,37.0
168,12.404524803161621,12.377702713012695,0.2950449287891388,3.0,38.0
169,12.345932006835938,12.32003116607666,0.28491106629371643,3.0,39.0
170,11.981954574584961,11.955557823181152,0.2903650104999542,3.0,40.0
171,12.249034881591797,12.224246978759766,0.27266502380371094,3.0,41.0
172,12.215349197387695,12.191446304321289,0.2629287838935852,3.0,42.0
173,12.181371688842773,12.16146183013916,0.21900343894958496,3.0,43.0
174,12.034026145935059,12.01292610168457,0.23210451006889343,3.0,44.0
175,12.289973258972168,12.26943302154541,0.2259393036365509,3.0,45.0
176,12.226680755615234,12.203238487243652,0.2578643560409546,3.0,46.0
177,12.455521583557129,12.432522773742676,0.2529877722263336,3.0,47.0
178,12.725940704345703,12.69924545288086,0.29364556074142456,3.0,48.0
179,12.2064790725708,12.184844970703125,0.23797783255577087,3.0,49.0
180,12.445034980773926,12.42218017578125,0.2514041066169739,3.0,50.0
181,12.34453010559082,12.321432113647461,0.2540796101093292,3.0,51.0
182,12.342714309692383,12.318290710449219,0.2686581015586853,3.0,52.0
183,12.370405197143555,12.34703254699707,0.2571038603782654,3.0,53.0
184,12.21908950805664,12.194657325744629,0.26875609159469604,3.0,54.0
185,12.400383949279785,12.376745223999023,0.2600254416465759,3.0,55.0
186,12.342269897460938,12.31869125366211,0.25936630368232727,3.0,56.0
187,12.155450820922852,12.129551887512207,0.2848914861679077,3.0,57.0
188,11.921632766723633,11.896711349487305,0.2741396427154541,3.0,58.0
189,12.178420066833496,12.15278434753418,0.281994491815567,3.0,59.0
190,12.120918273925781,12.097482681274414,0.2577933073043823,3.0,60.0
191,12.18339729309082,12.161172866821289,0.2444673478603363,3.0,61.0
192,11.952548027038574,11.929121017456055,0.2577003836631775,3.0,62.0
193,12.281712532043457,12.25678539276123,0.27420270442962646,3.0,63.0
194,12.250020027160645,12.223858833312988,0.2877742350101471,3.0,64.0
195,12.721728324890137,12.680780410766602,0.3378206789493561,4.0,0.0
196,11.80816650390625,11.765302658081055,0.3536250591278076,4.0,1.0
197,11.785322189331055,11.74740219116211,0.3128427565097809,4.0,2.0
198,11.854467391967773,11.821277618408203,0.2738152742385864,4.0,3.0
199,11.961298942565918,11.935626029968262,0.21180430054664612,4.0,4.0
200,11.929715156555176,11.904118537902832,0.21117061376571655,4.0,5.0
201,12.202162742614746,12.176619529724121,0.21073171496391296,4.0,6.0
202,12.206162452697754,12.17425537109375,0.26323720812797546,4.0,7.0
203,12.23054027557373,12.1986083984375,0.2634384036064148,4.0,8.0
204,12.63228702545166,12.594371795654297,0.3128030300140381,4.0,9.0
205,12.369611740112305,12.329001426696777,0.3350377082824707,4.0,10.0
206,12.408744812011719,12.37185287475586,0.3043559193611145,4.0,11.0
207,12.347281455993652,12.318999290466309,0.23332621157169342,4.0,12.0
208,12.323369026184082,12.299678802490234,0.19544187188148499,4.0,13.0
209,12.121359825134277,12.09273910522461,0.2361225187778473,4.0,14.0
210,12.6190185546875,12.589228630065918,0.2457641363143921,4.0,15.0
211,12.090415954589844,12.061826705932617,0.23586159944534302,4.0,16.0
212,12.0264310836792,11.994011878967285,0.26745474338531494,4.0,17.0
213,12.414773941040039,12.38871955871582,0.2149503529071808,4.0,18.0
214,12.100532531738281,12.07300090789795,0.2271357625722885,4.0,19.0
215,11.763801574707031,11.73707389831543,0.22050513327121735,4.0,20.0
216,11.945939064025879,11.91946792602539,0.21838469803333282,4.0,21.0
217,12.234000205993652,12.20922565460205,0.20439375936985016,4.0,22.0
218,12.256575584411621,12.23687744140625,0.16250598430633545,4.0,23.0
219,12.025096893310547,12.004045486450195,0.17367741465568542,4.0,24.0
220,12.428322792053223,12.40439510345459,0.19740340113639832,4.0,25.0
221,12.615388870239258,12.5919189453125,0.1936265230178833,4.0,26.0
222,12.175204277038574,12.146724700927734,0.2349558174610138,4.0,27.0
223,12.409523963928223,12.37646770477295,0.2727167308330536,4.0,28.0
224,12.561458587646484,12.527922630310059,0.2766731083393097,4.0,29.0
225,12.434477806091309,12.40065860748291,0.2790073752403259,4.0,30.0
226,11.983616828918457,11.953747749328613,0.2464190423488617,4.0,31.0
227,11.959675788879395,11.930683135986328,0.23919056355953217,4.0,32.0
228,12.306599617004395,12.279499053955078,0.22357599437236786,4.0,33.0
229,12.458978652954102,12.432319641113281,0.21993358433246613,4.0,34.0
230,11.981279373168945,11.953022003173828,0.23312023282051086,4.0,35.0
231,11.871146202087402,11.843047142028809,0.23181933164596558,4.0,36.0
232,11.737442016601562,11.708657264709473,0.23747514188289642,4.0,37.0
233,12.6500825881958,12.621296882629395,0.23748373985290527,4.0,38.0
234,12.287971496582031,12.254100799560547,0.2794307470321655,4.0,39.0
235,12.354530334472656,12.321099281311035,0.27580371499061584,4.0,40.0
236,12.09265422821045,12.061636924743652,0.25589126348495483,4.0,41.0
237,12.13144588470459,12.101323127746582,0.2485131323337555,4.0,42.0
238,11.913559913635254,11.888282775878906,0.20853711664676666,4.0,43.0
239,12.581893920898438,12.558274269104004,0.1948605477809906,4.0,44.0
240,12.131434440612793,12.108652114868164,0.18795454502105713,4.0,45.0
241,11.836034774780273,11.814209938049316,0.18005666136741638,4.0,46.0
242,12.120805740356445,12.096633911132812,0.19941578805446625,4.0,47.0
243,11.734204292297363,11.707855224609375,0.21737834811210632,4.0,48.0
244,11.852089881896973,11.823661804199219,0.2345295250415802,4.0,49.0
245,11.9011812210083,11.871196746826172,0.24737080931663513,4.0,50.0
246,12.415044784545898,12.386449813842773,0.23591119050979614,4.0,51.0
247,12.195647239685059,12.166366577148438,0.2415664941072464,4.0,52.0
248,12.41447639465332,12.384174346923828,0.24999405443668365,4.0,53.0
249,12.217456817626953,12.189119338989258,0.23378366231918335,4.0,54.0
250,12.305325508117676,12.281292915344238,0.19826659560203552,4.0,55.0
251,12.38371467590332,12.360414505004883,0.19222401082515717,4.0,56.0
252,12.0061616897583,11.983141899108887,0.18991440534591675,4.0,57.0
253,12.250984191894531,12.22732925415039,0.19515302777290344,4.0,58.0
254,12.367619514465332,12.343622207641602,0.1979781687259674,4.0,59.0
255,11.925501823425293,11.900285720825195,0.20803043246269226,4.0,60.0
256,11.82052993774414,11.793251037597656,0.22504769265651703,4.0,61.0
257,12.156586647033691,12.129733085632324,0.221541166305542,4.0,62.0
258,12.029114723205566,12.000421524047852,0.2367216795682907,4.0,63.0
259,12.293153762817383,12.262226104736328,0.2551494538784027,4.0,64.0
260,12.359621047973633,12.325273513793945,0.2266937494277954,5.0,0.0
261,11.840375900268555,11.807437896728516,0.21738816797733307,5.0,1.0
262,12.318899154663086,12.285581588745117,0.21989703178405762,5.0,2.0
263,12.101804733276367,12.071569442749023,0.1995527446269989,5.0,3.0
264,11.928730010986328,11.896611213684082,0.21198096871376038,5.0,4.0
265,11.90173053741455,11.87039852142334,0.206792414188385,5.0,5.0
266,11.898493766784668,11.866671562194824,0.21002846956253052,5.0,6.0
267,12.389897346496582,12.358800888061523,0.20523950457572937,5.0,7.0
268,11.704726219177246,11.675151824951172,0.19519366323947906,5.0,8.0
269,12.272849082946777,12.24215316772461,0.20259204506874084,5.0,9.0
270,12.073529243469238,12.045286178588867,0.1864052265882492,5.0,10.0
271,12.518674850463867,12.487770080566406,0.20397056639194489,5.0,11.0
272,12.46185302734375,12.4298095703125,0.21148544549942017,5.0,12.0
273,12.20263385772705,12.169837951660156,0.2164500653743744,5.0,13.0
274,11.91552734375,11.883050918579102,0.21434178948402405,5.0,14.0
275,12.299861907958984,12.266921997070312,0.21740299463272095,5.0,15.0
276,12.311113357543945,12.27735424041748,0.22280801832675934,5.0,16.0
277,12.341704368591309,12.30886459350586,0.2167426496744156,5.0,17.0
278,12.289963722229004,12.258569717407227,0.20720136165618896,5.0,18.0
279,11.931296348571777,11.902250289916992,0.19170522689819336,5.0,19.0
280,12.318402290344238,12.290393829345703,0.1848568618297577,5.0,20.0
281,12.185327529907227,12.159343719482422,0.17149372398853302,5.0,21.0
282,12.363774299621582,12.334794998168945,0.191260427236557,5.0,22.0
283,12.218541145324707,12.189581871032715,0.1911289393901825,5.0,23.0
284,12.174718856811523,12.145849227905273,0.1905404031276703,5.0,24.0
285,12.13586139678955,12.105289459228516,0.20177464187145233,5.0,25.0
286,12.290668487548828,12.259284973144531,0.20712918043136597,5.0,26.0
287,11.816265106201172,11.788351058959961,0.18423116207122803,5.0,27.0
288,11.989753723144531,11.962376594543457,0.18068863451480865,5.0,28.0
289,12.00384521484375,11.979120254516602,0.16318583488464355,5.0,29.0
290,11.568082809448242,11.54384994506836,0.15993954241275787,5.0,30.0
291,11.388975143432617,11.366581916809082,0.14779719710350037,5.0,31.0
292,12.100337982177734,12.076611518859863,0.15659548342227936,5.0,32.0
293,11.420327186584473,11.394203186035156,0.172418475151062,5.0,33.0
294,12.331693649291992,12.304073333740234,0.1822943389415741,5.0,34.0
295,12.122671127319336,12.093419075012207,0.1930660754442215,5.0,35.0
296,12.056573867797852,12.026853561401367,0.1961524486541748,5.0,36.0
297,12.099191665649414,12.070029258728027,0.19247335195541382,5.0,37.0
298,12.112784385681152,12.085046768188477,0.18306776881217957,5.0,38.0
299,11.966485023498535,11.939048767089844,0.1810772567987442,5.0,39.0
300,12.242871284484863,12.218061447143555,0.16374380886554718,5.0,40.0
301,11.888185501098633,11.862615585327148,0.16876302659511566,5.0,41.0
302,12.10252857208252,12.075828552246094,0.17622177302837372,5.0,42.0
303,11.506484031677246,11.480998992919922,0.16820338368415833,5.0,43.0
304,11.922226905822754,11.896093368530273,0.17248257994651794,5.0,44.0
305,11.890669822692871,11.864225387573242,0.17453143000602722,5.0,45.0
306,12.130943298339844,12.103962898254395,0.1780712902545929,5.0,46.0
307,12.386457443237305,12.357810020446777,0.18907001614570618,5.0,47.0
308,12.336016654968262,12.306203842163086,0.19676503539085388,5.0,48.0
309,12.35387134552002,12.321540832519531,0.2133837193250656,5.0,49.0
310,12.494274139404297,12.459199905395508,0.23149284720420837,5.0,50.0
311,11.816082954406738,11.780683517456055,0.2336345911026001,5.0,51.0
312,12.269874572753906,12.234121322631836,0.23596838116645813,5.0,52.0
313,12.07951545715332,12.046863555908203,0.2155044674873352,5.0,53.0
314,12.907539367675781,12.874258041381836,0.21965795755386353,5.0,54.0
315,12.208405494689941,12.178189277648926,0.1994265466928482,5.0,55.0
316,12.127764701843262,12.098894119262695,0.1905432492494583,5.0,56.0
317,12.0354642868042,12.006220817565918,0.1930086314678192,5.0,57.0
318,11.92543888092041,11.898067474365234,0.18064814805984497,5.0,58.0
319,11.897577285766602,11.870625495910645,0.17787975072860718,5.0,59.0
320,12.199907302856445,12.173962593078613,0.17123278975486755,5.0,60.0
321,12.044355392456055,12.01942253112793,0.16455768048763275,5.0,61.0
322,12.21802806854248,12.192083358764648,0.17123325169086456,5.0,62.0
323,11.621956825256348,11.59817886352539,0.15693509578704834,5.0,63.0
324,11.788870811462402,11.768193244934082,0.13646908104419708,5.0,64.0
325,12.059234619140625,12.030885696411133,0.15591689944267273,6.0,0.0
326,12.23935604095459,12.207476615905762,0.1753389984369278,6.0,1.0
327,12.199763298034668,12.168144226074219,0.17390559613704681,6.0,2.0
328,11.637956619262695,11.609272003173828,0.15776339173316956,6.0,3.0
329,12.031671524047852,11.998922348022461,0.18012098968029022,6.0,4.0
330,12.193757057189941,12.16131591796875,0.1784277856349945,6.0,5.0
331,11.963040351867676,11.928053855895996,0.1924264281988144,6.0,6.0
332,11.84451675415039,11.813639640808105,0.16982385516166687,6.0,7.0
333,11.860960006713867,11.828816413879395,0.17678862810134888,6.0,8.0
334,11.771227836608887,11.737200736999512,0.18714667856693268,6.0,9.0
335,11.806368827819824,11.772977828979492,0.18365195393562317,6.0,10.0
336,12.192648887634277,12.15896987915039,0.18523626029491425,6.0,11.0
337,12.042819023132324,12.007516860961914,0.19415950775146484,6.0,12.0
338,11.822132110595703,11.787724494934082,0.1892431676387787,6.0,13.0
339,11.695711135864258,11.659677505493164,0.19818289577960968,6.0,14.0
340,12.691429138183594,12.654058456420898,0.20554110407829285,6.0,15.0
341,11.75257396697998,11.715778350830078,0.20237821340560913,6.0,16.0
342,12.440000534057617,12.404558181762695,0.19493220746517181,6.0,17.0
343,12.190672874450684,12.154051780700684,0.20141492784023285,6.0,18.0
344,12.092769622802734,12.05850601196289,0.1884494423866272,6.0,19.0
345,12.061549186706543,12.025288581848145,0.19943073391914368,6.0,20.0
346,12.067214965820312,12.030473709106445,0.2020774632692337,6.0,21.0
347,11.984807014465332,11.948274612426758,0.2009270042181015,6.0,22.0
348,12.091550827026367,12.058127403259277,0.1838262975215912,6.0,23.0
349,11.934577941894531,11.899965286254883,0.19036731123924255,6.0,24.0
350,11.814932823181152,11.781980514526367,0.1812395453453064,6.0,25.0
351,11.70134162902832,11.667946815490723,0.18366947770118713,6.0,26.0
352,11.912644386291504,11.879712104797363,0.18112747371196747,6.0,27.0
353,11.54980182647705,11.514585494995117,0.1936914324760437,6.0,28.0
354,12.382944107055664,12.348795890808105,0.1878143846988678,6.0,29.0
355,11.755453109741211,11.723594665527344,0.1752188354730606,6.0,30.0
356,11.625079154968262,11.594305992126465,0.16925202310085297,6.0,31.0
357,12.164952278137207,12.13476848602295,0.16601234674453735,6.0,32.0
358,11.782402038574219,11.751791000366211,0.16836324334144592,6.0,33.0
359,12.519526481628418,12.485942840576172,0.18470865488052368,6.0,34.0
360,12.055522918701172,12.022785186767578,0.18005968630313873,6.0,35.0
361,11.906546592712402,11.87312126159668,0.18384143710136414,6.0,36.0
362,11.917534828186035,11.888092041015625,0.1619364321231842,6.0,37.0
363,12.311756134033203,12.283470153808594,0.15557363629341125,6.0,38.0
364,11.923445701599121,11.896099090576172,0.15040814876556396,6.0,39.0
365,12.302934646606445,12.276248931884766,0.1467730551958084,6.0,40.0
366,12.314982414245605,12.2899751663208,0.1375419646501541,6.0,41.0
367,11.98812198638916,11.960180282592773,0.15367689728736877,6.0,42.0
368,12.444855690002441,12.417787551879883,0.1488737165927887,6.0,43.0
369,12.39261531829834,12.362585067749023,0.16516442596912384,6.0,44.0
370,11.836078643798828,11.804372787475586,0.17438246309757233,6.0,45.0
371,11.815380096435547,11.781938552856445,0.18392685055732727,6.0,46.0
372,12.130833625793457,12.09762954711914,0.18262076377868652,6.0,47.0
373,12.413411140441895,12.380508422851562,0.18096742033958435,6.0,48.0
374,12.356062889099121,12.32624626159668,0.16399365663528442,6.0,49.0
375,11.874102592468262,11.845613479614258,0.15668946504592896,6.0,50.0
376,11.838254928588867,11.812187194824219,0.14337316155433655,6.0,51.0
377,11.86047077178955,11.836662292480469,0.13094574213027954,6.0,52.0
378,12.062995910644531,12.037199020385742,0.14188382029533386,6.0,53.0
379,12.535196304321289,12.507441520690918,0.15265367925167084,6.0,54.0
380,12.591144561767578,12.563149452209473,0.15397468209266663,6.0,55.0
381,12.322526931762695,12.29399299621582,0.15693889558315277,6.0,56.0
382,12.08786678314209,12.056946754455566,0.17006134986877441,6.0,57.0
383,12.344600677490234,12.311476707458496,0.1821843534708023,6.0,58.0
384,11.976140975952148,11.943681716918945,0.17852354049682617,6.0,59.0
385,12.468255996704102,12.434805870056152,0.18397581577301025,6.0,60.0
386,12.581995010375977,12.55224609375,0.16362148523330688,6.0,61.0
387,12.157414436340332,12.126432418823242,0.1703992635011673,6.0,62.0
388,11.693211555480957,11.664287567138672,0.15908107161521912,6.0,63.0
389,12.402408599853516,12.373106002807617,0.1611645519733429,6.0,64.0
390,12.065771102905273,12.031415939331055,0.16195954382419586,7.0,0.0
391,12.255963325500488,12.219390869140625,0.17241141200065613,7.0,1.0
392,12.420782089233398,12.383373260498047,0.17635409533977509,7.0,2.0
393,12.271047592163086,12.235572814941406,0.1672389656305313,7.0,3.0
394,11.958128929138184,11.924066543579102,0.16057874262332916,7.0,4.0
395,11.985088348388672,11.9537353515625,0.14780493080615997,7.0,5.0
396,11.587675094604492,11.559584617614746,0.13242846727371216,7.0,6.0
397,11.953099250793457,11.926511764526367,0.1253429800271988,7.0,7.0
398,11.912266731262207,11.887104034423828,0.11862289905548096,7.0,8.0
